NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190003902501;2019;2606408;Gravatá;26;PE;14;F;1;1;2;;;;;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2606408;Gravatá;26;PE;1;1;1;1;503;509;514;515;487.6;514;496.4;520.3;DEEBECEEDDCAABDAADEACACDDBECCBDDEDEEACCCEAEBC;AEACDECCDBACAABAEAACBECBAEACDEAABEAACEDDCBAED;99999CCADECACDECCEBBDAADACEBEECDAAEABBAACCEBDAEAAE;EBEDDCBCABAEBCDDABBAADEBC*DBECCDCAEAACBDEDAEC;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;140;120;620;B;E;D;D;5;C;A;E;E;C;E;C;C;B;A;B;A;B;E;B;B;E;A;A;B
190003903217;2019;2800308;Aracaju;28;SE;14;M;1;2;1;2800308;Aracaju;28;SE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2800308;Aracaju;28;SE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;D;2;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;B;B;B
190003903246;2019;2802908;Itabaiana;28;SE;14;F;1;3;1;2802908;Itabaiana;28;SE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2802908;Itabaiana;28;SE;1;1;1;1;506;508;512;517;416.7;361;466.3;417.6;BDEDCAEACAAACCCABCACDDBAADCBCEBBBDABCEAADBDDB;AACBDBA.CACBAEABBBAEDDCECCCEAAAAEAEBEECBAECBB;99999CCAADCEEBCEDDDDBADCEEAEAAEABBACDDCBBBBCBAADCC;DDCACCBEBBEACBBCBCCBCBCDBBCEDCBDCCBCCBEBBCDDB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;140;620;D;D;A;A;4;B;A;C;C;B;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
190003903431;2019;2800308;Aracaju;28;SE;14;M;1;1;1;2805703;Propriá;28;SE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2800308;Aracaju;28;SE;1;1;1;1;505;510;513;518;394.2;356.2;464.7;421;ABBEBAADCEBCAABACABCEAECCABCDEDCBACDEDBACACEA;ABDDACBCCBEAABEEAB*BECADACEACEABDABDBAEABDABE;99999CAEBACAEBEACACEAEBDBECADCECEBCBCDBADAECADBEAD;ABCEABEDBAEABDBCDECBABBDEBCDBAABCEABCACEAECAD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;100;120;120;120;580;F;D;D;B;4;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
190003904445;2019;2503209;Cabedelo;25;PB;14;M;1;3;1;2507507;João Pessoa;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2503209;Cabedelo;25;PB;0;1;1;0;;510;513;;;406.3;479.4;;;AEAA*DBDDB*CDABDCBCABBCBDACEEBCDDACBCECBDBBCB;99999EABDCABDCBDCACCEADEDACABDBDCBCCDCACDCEEBEBDAC;;1;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;80;40;20;60;0;200;F;F;B;B;4;I;D;D;E;D;A;B;A;B;A;B;A;B;E;A;B;E;A;C;B
190003904457;2019;2506301;Guarabira;25;PB;14;F;1;3;1;2506301;Guarabira;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2506301;Guarabira;25;PB;1;1;1;1;506;510;513;517;567.3;623.3;611.6;592.5;DEADEAABECECCEBCACBBEADAAEADBEEDAEEADABCAEBDA;EABCEEEDADBAABABCCAECABCBDBECBECCACBEEDEBADCB;ADBBE99999ABECBCDACECBDBEAACECADBDDCEEDEBAEBEEBBEC;DCBBBDCCBCCCDDDBAEACCCBACEEDBEEBADECCBEDCBDEA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;120;120;20;520;G;F;E;E;5;N;D;C;D;B;A;B;B;B;A;B;A;B;C;B;B;D;A;C;B
190003904547;2019;2507507;João Pessoa;25;PB;14;F;1;1;1;2507507;João Pessoa;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2507507;João Pessoa;25;PB;1;1;1;1;503;510;513;515;542.8;571.5;588.4;628.7;DDDAECDEADBACCBABCEACEDDADCEADDBEDEEDDDCDDDDD;AEDCDCDBADBAEBAACBABBDEAAEBEACDCCBCBBECDCADCE;AEBCE99999ACBCBDCAAEBBDECAACDCEDECDCEADEBAECEEBACB;BCBEDCCBADCDBDEBCEEADDABBADEDEDCEDADBDADCBBAA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;120;120;120;640;G;G;E;E;3;G;A;D;E;B;A;B;B;B;A;A;A;A;C;A;B;D;A;B;B
190003905081;2019;2615607;Trindade;26;PE;14;M;1;2;2;;;;;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2601102;Araripina;26;PE;1;1;1;1;503;507;511;515;407.9;432.8;491.9;522.8;CECDBBEECEDBCACBEBECCDDBABCEAADECAEEDCBADEDCA;BEACCBADBECEAEACBBCCABDCCBCEBCADCCAEABADDCBAD;BDABB99999CAEBAEDECBDDEEABCAEBCCACCBABDAECDBDBBAAE;BCBEDCEBAACBADDDCBCCBDEBBDBEBDDDCEAACDDBABABD;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;180;660;F;G;D;D;4;L;D;C;D;B;B;B;B;A;A;B;A;A;C;A;B;E;A;A;B
190003905154;2019;2608602;Lagoa do Ouro;26;PE;14;F;1;3;1;2608602;Lagoa do Ouro;26;PE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2606002;Garanhuns;26;PE;0;1;1;0;;509;514;;;509.7;547;;;AABBAEACBACEBDBAEAECACABDACAAEACBDEDECDBECBDD;99999ABEBEBACECDEDEBACADAEDBDEEBAADBBCCACECBCCBBDB;;1;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;1;100;120;80;120;100;520;E;F;D;E;6;H;D;D;D;C;A;B;A;B;A;B;A;A;D;B;B;E;A;A;A
190003906358;2019;2800308;Aracaju;28;SE;14;F;1;1;1;2800308;Aracaju;28;SE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2800308;Aracaju;28;SE;0;1;1;0;;510;513;;;566.8;563.9;;;EEBEDEADADABDBAADCADBAEAEDBCEECCEBBBDCDBAAECE;AABBA99999ABDCBCCAEECBDEAAAADCABBCDDDEBEBBEDBDBDEA;;0;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;140;120;120;120;120;620;E;E;C;D;4;I;A;E;D;B;A;B;A;B;A;B;A;A;C;A;A;C;B;B;B
190003906695;2019;2912509;Ibipitanga;29;BA;14;F;1;1;1;2923605;Paramirim;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2919801;Macaúbas;29;BA;1;1;1;1;504;508;512;516;362.6;502.2;443.5;473.6;AACCBEBABBEEDEBCBADDDBCEBECAACDAABDDDBAEBDEDE;CEABDDBCEEAADDACDDAEADDACECBBBCDABEECBDAECCBE;BBCEA99999ACDBDAEAACBDBCDEAEDDCAEBDCCEBAEABEEACCBA;DEAEEBBEADDCABCEBDEBCDBDACDACAACEDBEABEAEDADC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;100;140;0;480;G;G;D;D;4;N;A;B;C;B;C;B;B;B;B;A;A;A;B;A;B;D;A;B;B
190003907691;2019;2516300;Sumé;25;PB;14;F;1;3;1;2516300;Sumé;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2516300;Sumé;25;PB;0;1;1;0;;509;514;;;341.4;423.8;;;DCDAECCADBDECBADBECECDB*BBBEACDBBEDEACBEDCDAB;99999ADDBEEBDAECDBEBABDDBECADBCAEBBDBEBCAABEBDCDAB;;1;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;1;120;40;40;80;0;280;E;E;F;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
190003908046;2019;2501203;Areial;25;PB;14;F;1;3;1;2501203;Areial;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2506004;Esperança;25;PB;1;1;1;1;506;510;513;517;446.3;448.9;496.1;383.9;DADCDBBEDDBECDDECAEBDAEEADAEAEDAAAECAAAEDEDAA;AEAAECDDEBBAAAABDAEAECBAECA*ECAEAADCECBBDCAAA;99999DAAEDBBEDBDCDCECADBEDCACECADADCBACAEEEDEAAECB;DEADEBEBACAAABCACDBBACECCDDEDBBADEEACAADCAEBB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;120;100;100;100;520;B;D;A;A;3;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
190003908331;2019;2611606;Recife;26;PE;14;F;1;3;1;2611606;Recife;26;PE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2611606;Recife;26;PE;1;1;1;1;506;508;512;517;498.9;459.4;530.2;533.7;DEADDBDCECECBADBDBECEDDADBDBCCDEAEBACBBEDBBAB;AEAAEBBECABDBCEBCDECDECBBACEBDCEABBBCCDDBCDAE;BBEBA99999CBBAABCCCDEBECEECBACDAABDABDEEEDADAAEDCD;AACDCCEBDDBEBABDABACDCEACEABDBECDDADBEDDCDBBC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;140;160;60;620;F;F;D;D;6;G;A;B;D;B;A;C;A;C;C;C;A;A;D;A;B;D;A;B;B
190003909734;2019;2919207;Lauro de Freitas;29;BA;14;F;1;3;1;2919207;Lauro de Freitas;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2919207;Lauro de Freitas;29;BA;1;1;1;1;504;508;512;516;469.8;509.5;539;553.1;BACAEAEBBDDDDDDABAADADDEDDCBBBDCCBBEDBCCBADAC;ABCCACBECACECCCBEBEBCABDEADEADCEBBBBBECDBCCDE;BBEDA99999CDAADCCABAAECCEEADDCCCBBDABDCEECDCEABBED;BAEEDBABDCACABCBBDCDCBECBBCBAACCEDEBBBBBCEBDD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;80;560;G;G;D;D;9;E;A;C;D;C;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
190003910416;2019;2901601;Antas;29;BA;14;F;1;3;1;2907806;Cícero Dantas;29;BA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2907806;Cícero Dantas;29;BA;1;0;0;1;504;;;516;416.8;;;426.5;BCCCEECBAAECCEEEADBEAEAADECAAEEAEEAEEAECEBEEA;;;AACAEAADAABACCABBACABEBAAEACCAACAECAEAACBAACB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;;;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;;;;;;;;C;E;A;B;3;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;A
190003911079;2019;2504009;Campina Grande;25;PB;14;M;1;1;1;2504009;Campina Grande;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2504009;Campina Grande;25;PB;1;1;1;1;506;508;512;517;512.4;572.1;565;702.7;AEDACDDEECECDACABCCBBBBABDABDDEECBBDAECCCBCBC;BAABADBDCEAEDCDAECBCEECACBCDCCEDBEEEDCCAADCEC;BBEDA99999CCAABEAAEECBECDEABBCCACBAAADEEECDCCCEACD;AABACEEDEBAADCBBAECCADEAAEDEDDAABDBCBDEAEBDEA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;120;140;160;160;740;G;G;E;F;5;N;A;D;D;C;A;B;B;B;A;B;A;B;C;B;A;E;B;C;B
190003911175;2019;2503704;Cajazeiras;25;PB;14;F;1;1;1;2503704;Cajazeiras;25;PB;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2503704;Cajazeiras;25;PB;1;1;1;1;505;510;513;518;508.4;578;579.1;502.6;CBDBADEEDDEBDCECBBCEDDCBDCCADBBDACAAEADDADAED;EEBBEADBADABABDECBAACEEACABEACBCDABAAEDABACEA;ADBBE99999BCCECAAADECCDABAABDCADCCDCABDEBAEABDAEBC;ECBCACBEADCDABAECAABBBCDBBCEADBADAEBBBADBEDAE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;160;120;120;120;640;D;G;A;D;4;F;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;B;A;B;B
190003911476;2019;2510808;Patos;25;PB;14;M;1;3;1;2510808;Patos;25;PB;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2510808;Patos;25;PB;1;1;1;1;505;509;514;518;426.3;538.3;497.6;565;EABDAEADAAECDBAEAEEBDEAADCEBDDAACCEBDBEEDCCEE;ADAB*EACAAABABEDEEEDBDAECCBDACEDBACEDAABBAAAB;99999CDBADBBCDBBEACBDCADBBDEAECBDAAEDBEAACADEBBEED;DCCCABCCCDDCACDECDACEBEBDDCBECAAABEBAEADCEBED;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;160;120;0;540;C;D;C;D;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
190003913153;2019;2930774;Sobradinho;29;BA;14;F;1;3;1;2930774;Sobradinho;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2930774;Sobradinho;29;BA;1;1;1;1;503;507;511;515;426.9;414.8;474;426.2;DEADBBBDCCACEDABBAC*CACAAC*CCECBCDAEDEBDBDACA;CEBEAAABABCEDCACAECDDBEDCACBDDCCEEBECBBAABCEB;BBEBC99999CBABEDDECCAADEBBECBEDCABBCBBACDDCEBDCCED;CCBEAEDCABDAEDEBCCBAAEBDACBCACDD*CDBAAEEACBDB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;40;520;E;E;C;B;7;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
190003913761;2019;2917201;Ituaçu;29;BA;14;M;1;3;1;2933307;Vitória da Conquista;29;BA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2902807;Barra da Estiva;29;BA;1;1;1;1;503;510;513;515;499.6;549.9;474.2;490.2;EDEDBCCDDACAEDBCBBBEEDADABAEBABABDBCBABADDBBD;*EBEEBDEABBECBABEBAACEEBCADECCCADCBDAACBEBACB;DDBBC99999EABDEAEACEDCEBBAABCCCEDCEDDEAABACCCDAEDE;ECBEDDBCABCDABEAEEDBACAABEAEADEBDBCABCCDCACBB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;160;160;680;F;G;B;D;4;I;A;C;C;B;A;B;B;B;A;B;A;A;B;A;B;E;B;B;B
190003914314;2019;2408102;Natal;24;RN;14;F;1;3;1;3205002;Serra;32;ES;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2408102;Natal;24;RN;1;1;1;1;503;507;511;515;589.2;629.2;581.2;712.5;CCCCECDEADCABDEBBDCABEEDCBCDBBCEEDDCBECACAADC;EEBBABABBBDCBBCEEBDACACDEDBCEDDCAADBADBBDACDB;BDABE99999ECBAABDBEECACEBCBBCBECECCDEBDACDDEEDCAEE;EEEADDCBABCDADCACEECDDDECBDEBDDCEDACDCABDEBAA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;100;180;120;660;G;G;E;E;4;Q;B;E;D;C;A;B;B;B;A;B;B;B;C;A;B;D;B;D;B
